2017/10/27 13:58:45 [emerg] 30413#30413: bind() to 0.0.0.0:8010 failed (98: Address already in use)
2017/10/27 19:27:45 [error] 32047#32047: *8 open() "/home/majid/Code/hwapp/assets/bundle/app.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/app.js?v=$sizeOfApp HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:46 [error] 32047#32047: *11 open() "/home/majid/Code/hwapp/assets/bundle/style.css" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/style.css?v=$sizeOfCore HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:46 [error] 32047#32047: *11 open() "/home/majid/Code/hwapp/assets/bundle/vendors.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/vendors.js?v=$sizeOfVendors HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:46 [error] 32047#32047: *11 open() "/home/majid/Code/hwapp/assets/bundle/core.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/core.js?v=$sizeOfCore HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:46 [error] 32047#32047: *11 open() "/home/majid/Code/hwapp/assets/bundle/app.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/app.js?v=$sizeOfApp HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:46 [error] 32047#32047: *11 open() "/home/majid/Code/hwapp/assets/bundle/core.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/core.js?v=$sizeOfCore HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:46 [error] 32047#32047: *11 open() "/home/majid/Code/hwapp/assets/bundle/app.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/app.js?v=$sizeOfApp HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:46 [error] 32047#32047: *12 open() "/home/majid/Code/hwapp/assets/bundle/style.css" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/style.css?v=$sizeOfCore HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:46 [error] 32047#32047: *12 open() "/home/majid/Code/hwapp/assets/bundle/vendors.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/vendors.js?v=$sizeOfVendors HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:46 [error] 32047#32047: *12 open() "/home/majid/Code/hwapp/assets/bundle/core.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/core.js?v=$sizeOfCore HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:46 [error] 32047#32047: *12 open() "/home/majid/Code/hwapp/assets/bundle/app.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/app.js?v=$sizeOfApp HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:46 [error] 32047#32047: *12 open() "/home/majid/Code/hwapp/assets/bundle/core.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/core.js?v=$sizeOfCore HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:46 [error] 32047#32047: *12 open() "/home/majid/Code/hwapp/assets/bundle/app.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/app.js?v=$sizeOfApp HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:57 [error] 32047#32047: *12 open() "/home/majid/Code/hwapp/assets/bundle/style.css" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/style.css?v=$sizeOfCore HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:57 [error] 32047#32047: *12 open() "/home/majid/Code/hwapp/assets/bundle/vendors.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/vendors.js?v=$sizeOfVendors HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:57 [error] 32047#32047: *12 open() "/home/majid/Code/hwapp/assets/bundle/core.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/core.js?v=$sizeOfCore HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:57 [error] 32047#32047: *12 open() "/home/majid/Code/hwapp/assets/bundle/app.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/app.js?v=$sizeOfApp HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:57 [error] 32047#32047: *12 open() "/home/majid/Code/hwapp/assets/bundle/core.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/core.js?v=$sizeOfCore HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:57 [error] 32047#32047: *12 open() "/home/majid/Code/hwapp/assets/bundle/app.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/app.js?v=$sizeOfApp HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:58 [error] 32047#32047: *13 open() "/home/majid/Code/hwapp/assets/bundle/style.css" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/style.css?v=$sizeOfCore HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:58 [error] 32047#32047: *13 open() "/home/majid/Code/hwapp/assets/bundle/vendors.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/vendors.js?v=$sizeOfVendors HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:58 [error] 32047#32047: *13 open() "/home/majid/Code/hwapp/assets/bundle/core.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/core.js?v=$sizeOfCore HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:58 [error] 32047#32047: *13 open() "/home/majid/Code/hwapp/assets/bundle/app.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/app.js?v=$sizeOfApp HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:58 [error] 32047#32047: *13 open() "/home/majid/Code/hwapp/assets/bundle/core.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/core.js?v=$sizeOfCore HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:58 [error] 32047#32047: *13 open() "/home/majid/Code/hwapp/assets/bundle/app.js" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/app.js?v=$sizeOfApp HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
2017/10/27 19:27:59 [error] 32047#32047: *17 open() "/home/majid/Code/hwapp/assets/bundle/style.css" failed (2: No such file or directory), client: 127.0.0.1, server: , request: "GET /assets/bundle/style.css?v=$sizeOfCore HTTP/1.1", host: "localhost:8010", referrer: "http://localhost:8010/view/auth"
